,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume
837,1585526400,6616.94,5874.8,5882.2,70623.69,445848282.11,6403.31,direct,,700318808.91,3597758505.89,4298077314.79,975663956.36,6373144262.72,7348808155.05,5941515833.29,24015964095.89,29957479929.18,11867849674.7
838,1585612800,6531.66,6350.61,6403.31,36169.65,233613490.19,6423.61,direct,,678557913.88,2636347632.52,3314905546.4,876975261.5,4201355632.65,5078330958.39,5487975038.58,18392617551.21,23880592589.79,8817335763.03
839,1585699200,6716.04,6168.0,6423.61,59228.61,377164250.74,6663.63,direct,,780299478.28,3605014700.83,4385314112.47,1050327024.69,6711796117.0,7762123141.69,6001475881.98,24304097172.15,30305573054.13,12125038594.73
840,1585785600,7245.15,6585.75,6663.63,93059.32,635319847.54,6804.42,direct,,975561943.36,5393083607.25,6368645482.56,1307388534.53,7909763258.41,9217151792.95,6799708619.59,29918052590.02,36717761209.61,15337467177.8
841,1585872000,7044.01,6618.82,6804.42,55578.32,379639119.54,6743.68,direct,,955827353.68,4227804107.89,5183631461.57,1256352372.01,6434052294.96,7690404734.41,6280872908.17,24274626596.71,30555499504.88,12839132391.91
842,1585958400,7010.45,6671.05,6743.68,33774.99,230044243.33,6875.95,direct,,776618681.0,2823387530.67,3600006211.67,1026629873.23,4636440433.25,5663070306.48,5597770234.45,18748830608.31,24346600842.76,9742460188.61
843,1586044800,6910.39,6689.07,6875.95,26776.41,182019861.58,6781.64,direct,,643036054.23,2063009813.45,2706045867.68,883106788.39,3581766907.58,4464873695.97,5076069950.4,15817767113.09,20893837063.49,7989302922.41
844,1586131200,7359.05,6779.91,6781.64,78676.82,560075869.57,7347.22,direct,,1147726428.69,4784459923.32,5932186352.02,1834223480.78,7986472296.79,9820695704.1,8477441089.27,28760300568.87,37237741658.14,18304494563.25
845,1586217600,7462.51,7084.52,7347.22,70648.16,516422836.71,7201.57,direct,,1258274441.92,4455547409.06,5713821850.98,1787427513.53,6490965090.43,8278392603.96,8194966016.3,25098126432.79,33293092449.09,17007793899.43
846,1586304000,7425.85,7157.96,7201.57,60952.77,445330043.76,7367.37,direct,,1393069249.75,3338016766.77,4731086016.52,1839190099.45,5251623786.51,7090813885.96,7874080689.98,21411221248.62,29285301938.59,14852793779.12
847,1586390400,7374.01,7124.88,7367.37,44071.93,321287689.9,7294.55,direct,,1071884665.45,2702663016.91,3774547682.36,1335899887.93,4259832866.72,5595732754.65,11133130409.39,18564046040.11,29697176376.55,11058123469.56
848,1586476800,7304.8,6757.67,7294.55,63355.47,440132415.16,6876.49,direct,,1298559397.26,3667864066.43,4966423463.69,1586358313.86,5786605668.52,7372964051.15,7707086992.77,23639633624.44,31346720617.21,13915316531.38
849,1586563200,6956.27,6785.52,6876.49,24917.32,171352839.69,6887.6,direct,,899746266.65,2225286926.97,3125033193.62,1241731654.76,3847018907.15,5088750630.78,5984910524.12,16308972819.46,22293883343.57,9877020482.18
850,1586649600,7199.97,6802.16,6887.6,42382.58,297514761.29,6913.76,direct,,1023733994.17,2560463656.74,3584197581.78,1394476769.03,5076817662.96,6471294432.0,6487262797.78,20486391861.97,26973654659.75,11842766936.03
851,1586736000,6913.76,6612.34,6913.76,63091.4,426458894.19,6859.43,direct,,899574459.81,3460946945.11,4360521404.92,1317819972.74,5921735835.64,7239555876.97,6777724791.28,23403472116.04,30181196907.32,13317196884.71
852,1586822400,6986.75,6773.97,6859.43,44630.96,307409556.74,6879.44,direct,,774878176.19,2930595347.75,3705473523.94,1118935137.27,4838638301.29,5957573438.56,5809304583.14,20209378523.08,26018683106.22,10900333440.13
853,1586908800,6937.49,6614.79,6879.44,49708.81,336722796.75,6629.54,direct,,714611574.57,2751361592.69,3465973167.25,1034026325.42,4778746192.24,5812772451.37,5279566372.03,19152250672.93,24431817044.95,10388034923.92
854,1586995200,7207.11,6487.08,6629.54,98809.08,685621725.46,7114.55,direct,,1105413459.32,4767032797.42,5872446256.73,1718461426.63,7589301787.14,9307763213.76,7512234847.17,28296942890.32,35809177737.49,17170168101.34
855,1587081600,7155.17,7005.79,7114.55,45840.75,324325510.78,7037.12,direct,,825908422.1,2382620630.25,3208529052.35,1205908398.34,3867111438.82,5073019837.16,5810531968.97,16551917695.36,22362449664.33,9993317421.97
856,1587168000,7304.35,7028.43,7037.12,35919.74,258251102.86,7264.29,direct,,879626047.67,2136272378.48,3015898426.15,1362150118.34,3704823059.16,5066973104.86,6530367521.65,15860505005.8,22390872527.45,10911973025.74
857,1587254400,7276.84,7072.33,7264.29,29493.83,211422409.66,7132.88,direct,,916815030.08,1944960693.17,2861775723.25,1390281838.02,3336376088.48,4726657926.5,6560808044.95,13570198490.72,20131006535.67,10459054001.54
858,1587340800,7225.23,6770.07,7132.88,64707.0,452319848.99,6842.45,direct,,993339130.7,3317998499.23,4311337629.93,1573840956.53,5724239509.6,7298080466.14,7030271626.0,21004698607.71,28034970233.71,15216302371.02
859,1587427200,6948.78,6779.51,6842.45,44531.91,305844254.34,6855.11,direct,,800849391.12,2355330449.88,3156179909.55,1198826709.58,4118319961.96,5317146671.54,5758032180.02,16718879930.33,22476912110.36,10956103945.64
860,1587513600,7165.43,6831.44,6855.11,43780.72,308254465.67,7135.41,direct,,805593568.68,2430581873.36,3236175442.04,1217783299.72,4052214608.78,5269997908.49,6013506488.83,16855211558.3,22868717975.77,10844374711.77
861,1587600000,7731.56,7041.2,7135.41,81106.87,599195847.97,7489.25,direct,,1088990872.6,4178507883.53,5267498756.13,1661545458.06,5625941076.35,7287486609.3,7583956134.69,22075497760.23,29659453894.92,14308746108.53
862,1587686400,7607.28,7408.35,7489.25,51734.5,389027134.45,7509.44,direct,,917549412.07,2782346269.14,3699895681.2,1415580203.81,4120775312.43,5536355516.24,7000427102.82,17284701679.12,24285128706.85,10999024877.77
863,1587772800,7708.4,7445.98,7509.44,30165.48,227962632.37,7546.92,direct,,911891022.96,2282971600.95,3194862623.91,1395999375.8,3360391559.81,4756390935.61,6920667899.44,15547107109.57,22467774933.54,10188584331.6
864,1587859200,7705.3,7497.88,7546.92,33092.14,251857766.26,7701.35,direct,,965565535.79,2444162123.81,3409727659.6,1503466788.62,3626375799.71,5129842588.33,7263866649.82,16418277101.51,23682143674.32,10705082511.11
865,1587945600,7790.33,7639.98,7701.35,48551.15,374439201.77,7787.41,direct,,1147985795.47,3113154050.17,4261139845.64,1775787866.26,4209408392.5,5985196258.77,7883621192.2,18511896193.37,26395517385.57,12687890911.2
866,1588032000,7791.85,7671.26,7787.41,38507.32,297442241.62,7760.32,direct,,1078675167.62,2519368331.99,3598043499.61,1624464526.27,3482954461.87,5107418910.53,7364890023.08,15810273689.56,23175163712.65,11209485407.76
867,1588118400,8952.44,7733.02,7760.32,157978.19,1324299206.24,8784.96,direct,,1533125830.67,8165334193.85,9698460024.52,2506102494.17,10102156169.89,12608258664.07,10660770780.24,35669623952.92,46330394733.16,23628043262.58
868,1588204800,9460.77,8416.64,8784.96,161267.28,1439132256.65,8637.56,direct,,1488405422.94,9969754977.59,11458160314.16,2468760450.01,11608337078.35,14077097614.74,10388789098.62,39571789588.6,49960578687.22,25786011219.11
869,1588291200,9066.47,8631.39,8637.56,70407.63,620133839.66,8829.12,direct,,1380669885.58,4834574040.62,6215243926.2,1971283979.37,5988300314.02,7959584205.09,9035376807.45,24458140129.81,33493516937.26,14959263835.05
870,1588377600,9013.29,8768.81,8829.12,36139.66,321429140.42,8981.11,direct,,793991105.74,3370638334.63,4164629440.37,1363684647.32,4572306811.13,5935991458.45,7667134539.17,20110897938.2,27778032477.37,11406613500.03
871,1588464000,9197.48,8735.78,8981.11,59476.78,534161419.79,8907.19,direct,,826707479.07,4814198311.7,5640905790.76,1562897599.34,6160894627.54,7723792226.88,8313648616.65,25020680788.03,33334329404.68,14199046796.86
872,1588550400,8968.9,8537.49,8907.19,64835.52,568639005.2,8881.65,direct,,980216196.93,4681991106.95,5662207303.88,1729481427.85,6174491017.24,7903972356.27,8515481064.09,24737167760.89,33252648824.98,15837929429.4
873,1588636800,9119.13,8781.58,8881.65,60185.36,538111122.64,9029.75,direct,,905335557.25,4312630993.78,5217966641.32,1515749727.36,5699796719.95,7215546447.31,7879702077.53,23614821893.82,31494523971.34,13311999677.53
874,1588723200,9408.99,8924.06,9029.75,88912.83,818515486.36,9153.2,direct,,998725789.04,5355727431.96,6354453221.0,1700146305.82,7470365232.88,9170511538.69,8411992261.93,27325338391.04,35737330744.5,15673906453.88
875,1588809600,10064.33,9042.52,9153.2,125991.41,1213223439.69,9999.93,direct,,1450239948.25,8045490481.17,9495730429.42,2327447407.75,10444054191.11,12771501598.86,10465766339.12,35833409164.38,46299175503.5,20989559472.06
876,1588896000,10041.73,9728.64,9999.93,91540.3,907665361.58,9808.18,direct,,1296090274.37,5721592289.07,7017682563.43,1974855857.33,7468858941.51,9443714896.93,9040846551.63,28054328328.56,37095174880.19,17003431717.71
877,1588982400,9912.22,9525.77,9808.18,59814.44,580103588.21,9541.13,direct,,1294991432.2,4717644740.81,6012636173.01,1904687958.17,8457468968.03,10362156926.2,8810479519.5,28790916976.99,37601396496.49,17842298847.89
878,1589068800,9556.85,8228.22,9541.13,133597.2,1159765920.88,8735.05,direct,,1226223611.13,8209216761.3,9435440372.43,1966302993.5,12041729033.25,14008032026.75,9351185486.8,39873185666.53,49224371153.33,24205372547.89
879,1589155200,9164.84,8228.58,8735.05,144898.27,1259789388.45,8568.88,direct,,1131270992.53,7811746702.21,8943017694.73,1815061704.0,10750427303.2,12565489007.2,8238726709.06,35829022982.97,44067749692.03,20414733985.18
880,1589241600,8975.74,8541.95,8568.88,66073.43,580579256.62,8821.18,direct,,994721509.45,4572693649.24,5567415070.48,1384343326.76,5885685979.44,7270029306.2,7111400849.04,23265972338.33,30377373187.36,12532350811.03
881,1589328000,9407.67,8807.57,8821.18,68248.72,622255318.55,9317.44,direct,,901043407.9,4882381792.92,5783425293.99,1250999279.87,7027509635.77,8278508915.64,47425447775.62,27121508193.72,74546955969.34,13278810458.88
882,1589414400,9937.97,9263.29,9317.44,97176.37,936692997.58,9793.19,direct,,1163459568.11,7077731045.05,8241190515.23,1643570218.21,9907636841.82,11551207060.03,8180070237.12,34422605801.82,42602676038.94,17874300541.83
883,1589500800,9841.71,9149.13,9793.19,84280.62,798930933.92,9311.69,direct,,1023231909.81,6162132281.94,7185364191.75,1417907890.46,8360877710.59,9778785601.05,7116566166.94,28523487516.95,35640053683.88,14777365695.53
884,1589587200,9584.9,9224.32,9311.69,37023.76,348262438.61,9387.08,direct,,849941800.23,3544544135.77,4394485936.01,1190265410.48,5126815227.37,6317080637.85,6460933884.02,19002592526.64,25463526410.67,10413283376.88
885,1589673600,9885.55,9334.23,9387.08,52271.64,505834872.59,9670.56,direct,,768569690.11,4145421512.07,4913991298.89,1103718323.1,5925246303.25,7028964626.36,6341366631.83,21412442063.62,27753808695.45,11046072409.78
886,1589760000,9943.74,9476.37,9670.56,62325.78,606235218.3,9722.73,direct,,961691364.03,4511470393.13,5473161854.38,1345367401.84,6187108529.74,7532475931.58,7069552741.13,22081545088.43,29151097829.57,12762168473.35
887,1589846400,9890.69,9471.96,9722.73,60720.68,587660019.81,9780.2,direct,,871825023.57,4139552390.49,5011377414.06,1186904631.38,6055447896.96,7242352528.34,6748674634.48,22134516365.34,28883190999.82,11843122817.9
888,1589932800,9832.94,9323.82,9780.2,61892.78,593918718.08,9509.45,direct,,850340534.48,3407668710.07,4258009244.55,1155080559.37,6017567978.09,7172648537.46,6406226712.06,20613253911.53,27019480623.59,11685694003.83
889,1590019200,9566.81,8811.54,9509.45,87116.97,798218781.95,9059.11,direct,,963735480.31,4123054163.12,5086789643.44,1353448246.31,7226020471.0,8579468717.31,6807399360.26,23473012723.04,30280412083.3,13848024420.38
890,1590105600,9265.04,8936.82,9059.11,44400.9,405255700.32,9170.74,direct,,1001755329.26,2643313570.72,3645068899.97,1408274424.66,5014437835.79,6422712168.74,6955321602.55,17522927534.94,24478249137.49,11650838884.59
891,1590192000,9311.34,9101.08,9170.74,23636.66,217819517.42,9186.19,direct,,805823610.23,1975760141.62,2781583751.85,1066856639.89,3860930486.84,4927787126.73,5983486220.25,14675411521.92,20658897742.17,8572417654.73
892,1590278400,9307.11,8707.14,9186.19,45736.61,412753415.47,8718.49,direct,,979474922.91,2570888714.6,3550363637.51,1239650096.24,4806069879.31,6045719975.55,6169610328.74,17220654384.94,23390264713.69,10067074838.87
893,1590364800,8977.43,8639.46,8718.49,43894.32,386241517.98,8901.48,direct,,1165307879.32,2439544771.66,3604852650.97,1504354036.65,4560080261.4,6064434209.04,7047761210.4,16810974618.06,23858735828.46,10082927152.7
894,1590451200,9011.53,8705.66,8901.48,39855.17,352930782.24,8844.5,direct,,982404429.51,2283898165.12,3266302594.63,1281744055.55,4028140583.57,5309884639.12,6440533413.58,15173108742.54,21613642156.12,9121906769.61
895,1590537600,9222.3,8820.55,8844.5,42022.36,381475134.6,9204.62,direct,,1035240021.6,2629121593.6,3664361523.16,1288848012.99,4374183802.47,5663031815.47,6598432729.64,16202680787.69,22801113517.33,9539738675.39
896,1590624000,9619.34,9112.3,9204.62,56625.62,530613444.11,9579.71,direct,,996792774.77,3080148253.98,4076941028.76,1265688049.69,5112159840.49,6377847890.18,6774120832.88,18552284037.01,25326404869.89,10613689676.24
897,1590710400,9601.43,9344.8,9579.71,40183.32,379875666.16,9424.62,direct,,957589457.56,2700779896.0,3658369447.81,1246171227.72,4216801650.11,5462972877.83,6627061885.59,16593864252.34,23220926137.93,10019882769.05
898,1590796800,9735.73,9340.45,9424.62,24640.28,235049817.45,9699.78,direct,,1061366514.22,1741162888.81,2802529306.04,1437537368.32,2852942457.62,4290479825.94,6652324653.11,11678544916.78,18330869569.89,9330105670.56
899,1590883200,9703.51,9400.25,9699.78,22242.38,212143031.97,9450.47,direct,,1208529883.79,1786450033.98,2994979917.77,1596966503.9,2910354361.08,4507320864.98,6931731491.64,11784205918.63,18715937410.27,10414614887.79
900,1590969600,10359.02,9421.6,9450.47,44485.42,435270237.66,10211.23,direct,,1363738255.83,2800242655.65,4163980809.37,1749478803.55,3906288881.63,5655767787.29,7128081541.15,14586529150.85,21714610589.9,11891383639.84
901,1591056000,10232.25,9344.53,10211.23,82606.91,812990990.27,9523.75,direct,,1288093377.94,3431019317.9,4719112695.84,1528885682.5,5193672872.68,6722558555.18,6602817874.99,18181898171.95,24784716046.94,12780979261.24
902,1591142400,9666.25,9408.56,9523.75,33114.73,316212538.78,9666.06,direct,,962542775.02,1657875440.83,2620418119.19,1165228260.63,2614520566.0,3779748826.62,5064036171.46,10438987445.76,15503023617.22,8034029767.06
903,1591228800,9877.89,9470.9,9666.06,43080.32,418578381.27,9794.55,direct,,917703104.72,1948999090.75,2866702195.47,998419109.76,2628627243.97,3627046353.73,4801233854.36,10310699376.03,15111933132.44,7812956116.04
904,1591315200,9846.54,9611.19,9794.55,41806.08,406449067.36,9622.02,direct,,722149728.2,2185518488.7,2907668216.9,881845720.59,2793416158.98,3675261975.79,241710329149.88,9842554389.12,251552883539.0,7249230349.1
905,1591401600,9728.4,9536.15,9622.02,22979.04,221180782.78,9671.46,direct,,592633895.69,1447257487.75,2039891286.73,731605715.73,1863391687.32,2594997403.04,3938415422.93,7246370806.24,11184786229.16,5377396558.78
906,1591488000,9806.21,9410.33,9671.46,39020.91,374577294.36,9750.7,direct,,726861836.21,2336279908.38,3063141744.58,896010836.87,2945260266.9,3841271103.77,4425506525.86,10338522802.13,14764029425.5,7175126602.81
907,1591574400,9801.19,9658.72,9750.7,32766.08,318606275.83,9782.58,direct,,671607182.12,1816537258.43,2488144440.55,822736597.5,2312836693.92,3135573291.42,4080010955.85,8248064055.61,12328075109.28,5934190310.38
908,1591660800,9884.83,9604.13,9782.58,38753.41,376816490.4,9779.7,direct,,757878731.67,2108711334.22,2866590065.89,903102289.03,2545181105.57,3448283394.59,4352826233.43,9201357489.91,13554183723.34,6265559518.83
909,1591747200,9990.4,9708.63,9779.7,40206.35,395005942.58,9891.84,direct,,830409086.98,2484513174.53,3314922360.42,990726929.2,3015968501.15,4006695331.43,4639256539.55,10101565011.15,14740821550.69,7388173255.68
910,1591833600,9970.77,9093.42,9891.84,86717.5,827582593.73,9268.13,direct,,969458168.53,3849393324.51,4818851493.04,1160263570.55,4767038012.27,5927301582.82,5099336433.12,15170772981.51,20270109414.63,10732990199.59
911,1591920000,9548.13,9238.24,9268.13,40820.42,384322097.92,9464.23,direct,,774451221.3,2145017853.01,2919469074.3,1003474798.07,2709597029.43,3713071827.5,4605872961.02,9854378969.33,14460251930.35,7374586788.87
912,1592006400,9492.0,9363.89,9464.23,16597.62,156509665.57,9474.65,direct,,682479694.24,1429488102.99,2111967891.97,909529543.61,1771790058.37,2681319696.73,4208311801.86,7238291133.61,11446602935.47,5162305972.66
